qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
2186,240,79,25,3,11,"1:22.325",null,null
2187,240,63,25,4,12,"1:22.416",null,null
2188,240,81,29,9,13,"1:22.468",null,null
2189,240,49,15,30,14,"1:22.872",null,null
2190,240,88,27,25,15,"1:22.971",null,null
2191,240,22,17,14,16,"1:22.975",null,null
2192,240,94,18,23,17,"1:24.383",null,null
2193,240,69,18,24,18,"1:24.443",null,null
2194,240,91,15,29,19,"1:24.723",null,null
2195,240,92,30,16,20,"1:25.127",null,null
2196,240,89,29,10,21,"1:25.225",null,null
2197,240,85,30,17,22,"1:25.886",null,null
2198,240,90,28,22,23,"1:26.269",null,null
2199,240,50,31,12,24,"1:27.323",null,null
2200,240,64,28,21,25,"1:27.792",null,null
2201,240,93,31,11,26,"1:28.106",null,null
2202,241,14,3,6,1,"1:53.241",null,null
2203,241,71,3,5,2,"1:54.057",null,null
2204,241,30,22,1,3,"1:54.272",null,null
2205,241,56,17,15,4,"1:54.381",null,null
2206,241,57,1,8,5,"1:54.529",null,null
2207,241,55,6,27,6,"1:54.637",null,null
2208,241,63,25,4,7,"1:54.757",null,null
2209,241,77,6,28,8,"1:55.276",null,null
2210,241,49,15,30,9,"1:55.583",null,null
2211,241,22,17,14,10,"1:56.114",null,null
2212,241,65,22,6,11,"1:57.068",null,null
2213,241,81,29,9,12,"1:57.092",null,null
2214,241,69,18,24,13,"1:57.167",null,null
2215,241,50,31,12,14,"1:57.231",null,null
2216,241,79,25,3,15,"1:57.484",null,null
2217,241,94,18,23,16,"1:58.066",null,null
2218,241,87,1,7,17,"1:58.660",null,null
2219,241,44,27,26,18,"1:58.824",null,null
2220,241,88,27,25,19,"1:58.882",null,null
2221,241,93,31,11,20,"1:59.539",null,null
2222,241,91,15,29,21,"2:00.751",null,null
2223,241,85,30,17,22,"2:01.763",null,null
2224,241,92,30,16,23,"2:04.050",null,null
2225,241,90,28,22,24,"2:04.481",null,null
2226,241,64,28,21,25,"2:05.932",null,null
2227,241,89,29,10,26,"2:07.298",null,null
2228,242,30,22,1,1,"1:27.274",null,null
2229,242,77,6,28,2,"1:27.282",null,null
2230,242,14,3,6,3,"1:27.459",null,null
2231,242,71,3,5,4,"1:27.512",null,null
2232,242,55,6,27,5,"1:27.813",null,null
2233,242,57,1,8,6,"1:28.343",null,null
2234,242,56,17,15,7,"1:28.516",null,null
2235,242,65,22,6,8,"1:29.350",null,null
2236,242,95,1,7,9,"1:29.517",null,null
2237,242,22,17,14,10,"1:29.551",null,null
2238,242,81,29,9,11,"1:29.582",null,null
2239,242,44,27,26,12,"1:30.760",null,null
2240,242,63,25,4,13,"1:31.035",null,null
2241,242,49,15,30,14,"1:31.358",null,null
2242,242,79,25,3,15,"1:31.630",null,null
2243,242,88,27,25,16,"1:31.913",null,null
2244,242,50,31,12,17,"1:32.156",null,null
2245,242,94,18,23,18,"1:32.445",null,null
2246,242,89,29,10,19,"1:32.710",null,null
2247,242,69,18,24,20,"1:33.071",null,null
2248,242,91,15,29,21,"1:33.494",null,null
2249,242,92,30,16,22,"1:33.892",null,null
2250,242,93,31,11,23,"1:33.965",null,null
2251,242,85,30,17,24,"1:35.169",null,null
2252,242,90,28,22,25,"1:36.065",null,null
2253,242,64,28,21,26,"1:36.624",null,null
2254,243,30,22,1,1,"1:21.452",null,null
2255,243,55,6,27,2,"1:22.052",null,null
2256,243,77,6,28,3,"1:22.071",null,null
2257,243,14,3,6,4,"1:22.332",null,null
2258,243,71,3,5,5,"1:22.349",null,null
2259,243,56,17,15,6,"1:23.352",null,null
2260,243,65,22,2,7,"1:23.536",null,null
2261,243,22,17,14,8,"1:23.705",null,null
2262,243,57,1,8,9,"1:23.833",null,null
2263,243,95,1,7,10,"1:23.927",null,null
2264,243,84,27,25,11,"1:24.727",null,null
2265,243,49,15,30,12,"1:24.802",null,null
2266,243,63,25,4,13,"1:24.971",null,null
2267,243,81,29,9,14,"1:25.053",null,null
2268,243,44,27,26,15,"1:25.204",null,null
2269,243,50,31,12,16,"1:25.827",null,null
2270,243,79,25,3,17,"1:25.946",null,null
2271,243,89,29,10,18,"1:26.059",null,null
2272,243,94,18,23,19,"1:26.619",null,null
2273,243,91,15,29,20,"1:27.007",null,null
2274,243,69,18,24,21,"1:27.345",null,null
2275,243,93,31,11,22,"1:27.575",null,null
2276,243,85,30,17,23,"1:28.094",null,null
2277,243,92,30,16,24,"1:28.598",null,null
2278,243,90,28,22,25,"1:28.963",null,null
2279,243,64,28,21,26,"1:29.540",null,null
2280,244,71,3,5,1,"1:21.952",null,null
2281,244,30,22,1,2,"1:22.742",null,null
2282,244,14,3,6,3,"1:23.109",null,null
2283,244,77,6,28,4,"1:23.220",null,null
2284,244,55,6,27,5,"1:23.754",null,null
2285,244,57,1,8,6,"1:23.857",null,null
2286,244,65,22,2,7,"1:23.885",null,null
2287,244,84,27,26,8,"1:24.447",null,null
2288,244,56,17,15,9,"1:24.857",null,null
2289,244,87,1,7,10,"1:24.933",null,null
2290,244,22,17,14,11,"1:25.081",null,null
2291,244,44,27,26,12,"1:25.125",null,null
2292,244,81,29,9,13,"1:25.447",null,null
2293,244,49,15,30,14,"1:25.661",null,null
2294,244,79,25,3,15,"1:25.808",null,null
2295,244,69,18,24,16,"1:25.969",null,null
2296,244,63,25,4,17,"1:26.473",null,null
2297,244,94,18,23,18,"1:26.913",null,null
2298,244,96,15,29,19,"1:27.145",null,null
2299,244,93,31,11,20,"1:28.337",null,null
2300,244,92,30,16,21,"1:29.039",null,null
2301,244,64,28,21,22,"1:29.244",null,null
2302,244,50,31,12,23,"1:29.391",null,null
2303,244,90,28,22,24,"1:29.608",null,null
2304,244,85,30,17,25,"1:30.149",null,null
2305,244,89,29,10,26,"1:31.542",null,null
2306,245,30,22,1,1,"1:27.661",null,null
2307,245,71,3,5,2,"1:28.039",null,null
2308,245,14,3,6,3,"1:28.091",null,null
2309,245,77,6,28,4,"1:28.189",null,null
2310,245,55,6,27,5,"1:28.474",null,null
2311,245,65,22,2,6,"1:28.498",null,null
2312,245,57,1,8,7,"1:28.910",null,null
2313,245,56,17,15,8,"1:29.021",null,null
2314,245,22,17,14,9,"1:29.171",null,null
2315,245,87,1,7,10,"1:29.641",null,null
2316,245,44,27,26,11,"1:29.809",null,null
2317,245,49,15,30,12,"1:30.017",null,null
2318,245,81,29,9,13,"1:30.159",null,null
2319,245,84,27,25,14,"1:30.255",null,null
2320,245,63,25,4,15,"1:30.657",null,null
2321,245,79,25,3,16,"1:31.382",null,null
2322,245,94,18,23,17,"1:31.445",null,null
2323,245,96,15,29,18,"1:31.838",null,null
2324,245,69,18,24,19,"1:31.853",null,null
2325,245,92,30,16,20,"1:32.841",null,null
2326,245,85,30,17,21,"1:32.894",null,null
2327,245,89,29,10,22,"1:32.995",null,null
2328,245,90,28,22,23,"1:34.000",null,null
2329,245,64,28,21,24,"1:34.982",null,null
2330,246,71,3,5,1,"1:17.225",null,null
2331,246,30,22,1,2,"1:17.512",null,null
2332,246,14,3,6,3,"1:17.925",null,null
2333,246,55,6,27,4,"1:18.761",null,null
2334,246,22,17,14,5,"1:18.810",null,null
2335,246,44,27,26,6,"1:19.047",null,null
2336,246,77,6,28,7,"1:19.051",null,null
2337,246,57,1,8,8,"1:19.238",null,null
2338,246,84,27,25,9,"1:19.384",null,null
2339,246,65,22,2,10,"1:19.555",null,null
2340,246,56,17,15,11,"1:19.845",null,null
2341,246,49,15,30,12,"1:20.309",null,null
2342,246,87,1,7,13,"1:20.527",null,null
2343,246,63,25,4,14,"1:20.796",null,null
2344,246,96,15,29,15,"1:20.943",null,null
2345,246,81,29,9,16,"1:21.076",null,null
2346,246,69,18,24,17,"1:21.323",null,null
2347,246,89,29,10,18,"1:21.894",null,null
2348,246,79,25,3,19,"1:21.930",null,null
2349,246,94,18,23,20,"1:22.104",null,null
2350,246,85,30,17,21,"1:23.466",null,null
2351,246,92,30,16,22,"1:23.647",null,null
2352,246,64,28,21,23,"1:24.184",null,null
2353,246,90,28,22,24,"1:24.865",null,null
2354,247,71,3,5,1,"1:28.124",null,null
2355,247,30,22,1,2,"1:28.397",null,null
2356,247,14,3,6,3,"1:28.947",null,null
2357,247,77,6,28,4,"1:29.657",null,null
2358,247,65,22,2,5,"1:29.867",null,null
2359,247,55,6,27,6,"1:29.874",null,null
2360,247,56,17,15,7,"1:30.083",null,null
2361,247,57,1,8,8,"1:30.140",null,null
2362,247,22,17,14,9,"1:30.354",null,null
2363,247,87,1,7,10,"1:30.453",null,null
2364,247,84,27,25,11,"1:30.946",null,null
2365,247,49,15,30,12,"1:31.602",null,null
2366,247,44,27,26,13,"1:31.842",null,null
2367,247,79,25,3,14,"1:32.087",null,null
2368,247,94,18,23,15,"1:32.259",null,null
2369,247,96,15,29,16,"1:33.166",null,null
2370,247,97,29,9,17,"1:34.154",null,null
2371,247,69,18,24,18,"1:34.556",null,null
2372,247,89,29,10,19,"1:35.323",null,null
2373,247,64,28,21,20,"1:36.023",null,null
2374,247,92,30,16,21,"1:36.076",null,null
2375,247,90,28,22,22,"1:36.651",null,null
2376,247,63,25,3,23,"1:48.639",null,null
2377,247,85,30,17,24,"1:52.398",null,null
2378,248,71,3,5,1,"1:44.385",null,null
2379,248,30,22,1,2,"1:44.465",null,null
2380,248,14,3,6,3,"1:44.540",null,null
2381,248,77,6,28,4,"1:45.553",null,null
2382,248,22,17,14,5,"1:45.765",null,null
2383,248,56,17,15,6,"1:45.846",null,null
2384,248,57,1,8,7,"1:45.849",null,null
2385,248,87,1,7,8,"1:46.221",null,null
2386,248,65,22,2,9,"1:46.315",null,null
2387,248,55,6,27,10,"1:46.356",null,null
2388,248,49,15,30,11,"1:46.801",null,null
2389,248,44,27,26,12,"1:47.372",null,null
2390,248,63,25,4,13,"1:47.507",null,null
2391,248,96,15,29,14,"1:47.636",null,null
2392,248,97,29,9,15,"1:48.093",null,null
2393,248,69,18,24,16,"1:49.302",null,null
2394,248,79,25,3,17,"1:49.402",null,null
2395,248,88,27,25,18,"1:49.716",null,null
2396,248,89,29,10,19,"1:49.892",null,null
2397,248,94,18,23,20,"1:49.990",null,null
2398,248,64,28,21,21,"1:52.961",null,null
2399,248,90,28,22,22,"1:53.405",null,null
2400,248,85,30,17,23,"1:53.492",null,null
2401,248,86,30,16,24,"1:54.625",null,null
2402,249,71,3,5,1,"1:16.982",null,null
2403,249,14,3,6,2,"1:17.366",null,null
2404,249,30,22,1,3,"1:17.558",null,null
2405,249,77,6,28,4,"1:18.059",null,null
2406,249,57,1,8,5,"1:18.363",null,null
2407,249,55,6,27,6,"1:18.968",null,null
2408,249,56,17,15,7,"1:19.499",null,null
2409,249,84,27,25,8,"1:19.748",null,null
2410,249,65,22,2,9,"1:20.072",null,null
2411,249,44,27,26,10,"1:20.160",null,null
2412,249,49,15,30,11,"1:20.413",null,null
2413,249,69,18,24,12,"1:20.543",null,null
2414,249,87,1,7,13,"1:20.640",null,null
2415,249,22,17,14,14,"1:20.902",null,null
2416,249,83,18,23,15,"1:21.156",null,null
2417,249,63,25,4,16,"1:21.624",null,null
2418,249,79,25,3,17,"1:21.702",null,null
2419,249,89,29,10,18,"1:22.081",null,null
2420,249,96,15,29,19,"1:22.161",null,null
2421,249,97,29,9,20,"1:23.275",null,null
2422,249,90,28,22,21,"1:24.351",null,null
2423,249,85,30,17,22,"1:24.371",null,null
2424,249,64,28,21,23,"1:24.695",null,null
2425,249,86,30,16,24,"1:26.570",null,null
2426,250,77,6,28,1,"1:54.392",null,null
2427,250,55,6,27,2,"1:54.631",null,null
2428,250,57,1,8,3,"1:55.435",null,null
2429,250,65,22,2,4,"1:56.085",null,null
2430,250,14,3,6,5,"1:56.254",null,null
2431,250,87,1,7,6,"1:56.622",null,null
2432,250,56,17,15,7,"1:57.001",null,null
2433,250,71,3,5,8,"1:57.768",null,null
2434,250,44,27,26,9,"1:58.021",null,null
2435,250,49,15,30,10,"1:58.148",null,null
2436,250,63,25,4,11,"1:58.224",null,null
2437,250,22,17,14,12,"1:58.293",null,null
2438,250,84,27,26,13,"1:58.314",null,null
2439,250,96,15,29,14,"1:58.356",null,null
2440,250,79,25,3,15,"1:58.551",null,null
2441,250,30,22,1,16,"1:59.079",null,null
2442,250,83,18,23,17,"1:59.256",null,null
2443,250,89,29,10,18,"2:00.990",null,null
2444,250,69,18,24,19,"2:01.013",null,null
2445,250,97,29,9,20,"2:01.685",null,null
2446,250,85,30,17,21,"2:02.405",null,null
2447,250,90,28,22,22,"2:03.817",null,null
2448,250,86,30,16,23,"2:06.407",null,null
2449,250,64,28,21,24,"2:09.537",null,null
2450,251,14,3,6,1,"1:24.462",null,null
2451,251,30,22,1,2,"1:25.026",null,null
2452,251,77,6,28,3,"1:25.353",null,null
2453,251,71,3,5,4,"1:25.699",null,null
2454,251,55,6,27,5,"1:25.707",null,null
2455,251,22,17,14,6,"1:25.919",null,null
2456,251,57,1,8,7,"1:25.920",null,null
2457,251,65,22,2,8,"1:26.433",null,null
2458,251,87,1,7,9,"1:26.472",null,null
2459,251,49,15,30,10,"1:26.541",null,null
2460,251,84,27,26,11,"1:27.067",null,null
2461,251,56,17,15,12,"1:27.271",null,null
2462,251,44,27,26,13,"1:27.384",null,null
2463,251,96,15,29,14,"1:28.741",null,null
2464,251,97,29,9,15,"1:28.870",null,null
2465,251,63,25,4,16,"1:29.028",null,null
2466,251,79,25,3,17,"1:29.287",null,null
2467,251,69,18,24,18,"1:29.559",null,null
2468,251,83,18,23,19,"1:29.936",null,null
2469,251,89,29,10,20,"1:30.515",null,null
2470,251,85,30,17,21,"1:30.721",null,null
2471,251,90,28,22,22,"1:30.834",null,null
2472,251,64,28,21,23,"1:32.102",null,null
2473,251,86,30,16,24,"1:32.470",null,null
2474,252,14,3,6,1,"1:20.537",null,null
2475,252,71,3,5,2,"1:20.905",null,null
2476,252,30,22,1,3,"1:21.301",null,null
2477,252,77,6,28,4,"1:21.970",null,null
2478,252,49,15,30,5,"1:22.226",null,null
2479,252,65,22,2,6,"1:22.322",null,null
2480,252,55,6,27,7,"1:22.391",null,null
2481,252,22,17,14,8,"1:22.538",null,null
2482,252,84,27,25,9,"1:22.588",null,null
2483,252,56,17,15,10,"1:22.831",null,null
2484,252,44,27,26,11,"1:22.904",null,null
2485,252,87,1,7,12,"1:22.914",null,null
2486,252,57,1,8,13,"1:23.064",null,null
2487,252,96,15,29,14,"1:23.934",null,null
2488,252,63,25,4,15,"1:23.936",null,null
2489,252,79,25,3,16,"1:24.287",null,null
2490,252,83,18,23,17,"1:24.657",null,null
2491,252,69,18,24,18,"1:24.778",null,null
2492,252,89,29,10,19,"1:24.883",null,null
2493,252,97,29,9,20,"1:25.179",null,null
2494,252,85,30,17,21,"1:26.172",null,null
2495,252,64,28,21,22,"1:27.292",null,null
2496,252,90,28,22,23,"1:27.523",null,null
2497,252,98,30,16,24,"1:32.769",null,null
2498,253,14,3,6,1,"1:18.738",null,null
2499,253,71,3,5,2,"1:18.972",null,null
2500,253,30,22,1,3,"1:19.150",null,null
2501,253,77,6,28,4,"1:19.821",null,null
2502,253,56,17,15,5,"1:20.488",null,null
2503,253,55,6,27,6,"1:20.510",null,null
2504,253,65,22,2,7,"1:20.653",null,null
2505,253,49,15,30,8,"1:20.749",null,null
2506,253,57,1,8,9,"1:20.866",null,null
2507,253,87,1,7,10,"1:20.909",null,null
2508,253,22,17,14,11,"1:21.211",null,null
2509,253,84,27,25,12,"1:21.541",null,null
2510,253,96,15,29,13,"1:22.059",null,null
2511,253,44,27,26,14,"1:22.062",null,null
2512,253,63,25,4,15,"1:23.058",null,null
2513,253,83,18,23,16,"1:23.328",null,null
2514,253,97,29,9,17,"1:23.689",null,null
2515,253,69,18,24,18,"1:23.760",null,null
2516,253,99,25,3,19,"1:24.286",null,null
2517,253,85,30,17,20,"1:24.696",null,null
2518,253,89,29,10,21,"1:24.900",null,null
2519,253,64,28,21,22,"1:25.157",null,null
2520,253,90,28,22,23,"1:26.098",null,null
2521,253,98,30,16,24,"1:27.853",null,null
2522,254,14,3,6,1,"1:14.013",null,null
2523,254,71,3,5,2,"1:14.213",null,null
2524,254,30,22,1,3,"1:14.284",null,null
2525,254,55,6,27,4,"1:14.919",null,null
2526,254,77,6,28,5,"1:14.974",null,null
2527,254,56,17,15,6,"1:15.354",null,null
2528,254,65,22,2,7,"1:15.556",null,null
2529,254,49,15,30,8,"1:15.561",null,null
2530,254,44,27,26,9,"1:15.621",null,null
2531,254,87,1,7,10,"1:15.652",null,null
2532,254,22,17,14,11,"1:15.774",null,null
2533,254,76,1,8,12,"1:16.339",null,null
2534,254,88,27,25,13,"1:16.519",null,null
2535,254,83,18,23,14,"1:16.596",null,null
2536,254,96,15,29,15,"1:16.646",null,null
2537,254,69,18,24,16,"1:16.887",null,null
2538,254,79,25,3,17,"1:17.014",null,null
2539,254,63,25,4,18,"1:17.213",null,null
2540,254,81,29,9,19,"1:18.114",null,null
2541,254,89,29,10,20,"1:18.212",null,null
2542,254,64,28,21,21,"1:19.579",null,null
2543,254,90,28,22,22,"1:19.745",null,null
2544,254,85,30,17,23,"1:20.093",null,null
2545,254,92,30,16,24,"1:21.405",null,null
2546,255,30,22,1,1,"1:38.023",null,null
2547,255,55,6,27,2,"1:38.888",null,null
2548,255,57,1,8,3,"1:38.954",null,null
2549,255,71,3,5,4,"1:39.032",null,null
2550,255,77,6,28,5,"1:39.040",null,null
2551,255,14,3,6,6,"1:39.155",null,null
2552,255,56,17,15,7,"1:39.621",null,null
2553,255,49,15,30,8,"1:40.010",null,null
2554,255,65,22,2,9,"1:40.349",null,null
2555,255,22,17,14,10,"1:40.381",null,null
2556,255,44,27,26,11,"1:40.838",null,null
2557,255,63,25,4,12,"1:41.355",null,null
2558,255,88,27,25,13,"1:41.592",null,null
2559,255,79,25,3,14,"1:41.977",null,null
2560,255,81,29,9,15,"1:42.059",null,null
2561,255,91,15,29,16,"1:42.912",null,null
2562,255,83,18,23,17,"1:43.102",null,null
2563,255,69,18,24,18,"1:43.542",null,null
2564,255,89,29,10,19,"1:44.074",null,null
2565,255,85,30,17,20,"1:46.097",null,null
2566,255,64,28,21,21,"1:46.654",null,null
2567,255,90,28,22,22,"1:48.267",null,null
2568,255,92,30,16,23,"1:48.289",null,null
2569,255,87,1,7,24,"16:42.640",null,null
2570,256,71,3,5,1,null,null,null
2571,256,14,3,6,2,null,null,null
2572,256,30,22,1,3,null,null,null
2573,256,77,6,28,4,null,null,null
2574,256,55,6,27,5,null,null,null
2575,256,49,15,30,6,null,null,null
2576,256,22,17,14,7,null,null,null
2577,256,65,22,2,8,null,null,null
2578,256,56,17,15,9,null,null,null
2579,256,87,1,7,10,null,null,null
2580,256,84,27,25,11,null,null,null
2581,256,44,27,26,12,null,null,null
2582,256,81,29,9,13,null,null,null
2583,256,63,25,4,14,null,null,null
2584,256,69,18,24,15,null,null,null
2585,256,79,25,3,16,null,null,null
2586,256,83,18,23,17,null,null,null
2587,256,91,15,29,18,null,null,null
2588,256,89,29,10,19,null,null,null
2589,256,90,28,22,20,null,null,null
2590,256,64,28,21,21,null,null,null
2591,256,85,30,16,22,null,null,null
2592,256,92,30,16,23,null,null,null
2593,256,57,1,8,24,null,null,null
2594,257,102,3,2,1,"1:15.962",null,null
2595,257,30,22,5,2,"1:16.290",null,null
2596,257,55,6,27,3,"1:17.385",null,null
2597,257,71,3,0,4,"1:17.554",null,null
2598,257,49,15,30,5,"1:17.806",null,null
2599,257,81,29,10,6,"1:17.866",null,null
2600,257,91,15,29,7,"1:17.927",null,null
2601,257,57,1,7,8,"1:18.122",null,null
2602,257,50,22,6,9,"1:18.183",null,null
2603,257,79,25,3,10,"1:18.194",null,null
2604,257,104,29,9,11,"1:18.204",null,null
2605,257,87,25,4,12,"1:18.246",null,null
2606,257,100,33,20,13,"1:18.321",null,null
2607,257,22,17,14,14,"1:18.414",null,null
2608,257,94,18,23,15,"1:18.659",null,null
2609,257,56,17,15,16,"1:18.751",null,null
2610,257,77,6,28,17,"1:18.855",null,null
2611,257,84,1,8,18,"1:18.864",null,null
2612,257,44,27,26,19,"1:19.304",null,null
2613,257,103,27,25,20,"1:19.398",null,null
2614,257,65,32,12,21,"1:19.483",null,null
2615,257,105,18,24,22,"1:19.517",null,null
2616,257,106,33,19,23,"1:19.524",null,null
2617,257,83,32,11,24,"1:19.975",null,null
2618,257,92,30,34,25,"1:20.729",null,null
2619,257,101,31,31,26,"1:21.186",null,null
2620,258,102,3,2,1,"1:10.218",null,null
2621,258,30,22,5,2,"1:10.440",null,null
2622,258,71,3,0,3,"1:10.771",null,null
2623,258,57,1,7,4,"1:11.683",null,null
2624,258,77,6,28,5,"1:11.744",null,null
2625,258,84,1,8,6,"1:12.351",null,null
2626,258,78,6,27,7,"1:12.372",null,null
2627,258,22,17,14,8,"1:12.409",null,null
2628,258,104,29,9,9,"1:12.444",null,null
2629,258,50,22,6,10,"1:12.554",null,null
2630,258,49,15,30,11,"1:12.686",null,null
2631,258,87,25,4,12,"1:12.751",null,null
2632,258,81,29,10,13,"1:12.866",null,null
2633,258,79,25,3,14,"1:13.013",null,null
2634,258,105,18,24,15,"1:13.016",null,null
2635,258,100,33,20,16,"1:13.111",null,null
2636,258,94,18,23,17,"1:13.529",null,null
2637,258,103,27,25,18,"1:13.613",null,null
2638,258,91,15,29,19,"1:13.855",null,null
2639,258,88,17,15,20,"1:13.932",null,null
2640,258,106,33,19,21,"1:14.101",null,null
2641,258,44,27,26,22,"1:14.106",null,null
2642,258,65,32,12,23,"1:14.424",null,null
2643,258,83,32,11,24,"1:14.657",null,null
2644,258,101,31,31,25,"1:14.748",null,null
2645,258,107,31,32,26,"1:16.536",null,null
2646,259,102,3,2,1,"1:21.548",null,null
2647,259,30,22,5,2,"1:21.885",null,null
2648,259,77,6,28,3,"1:22.113",null,null
2649,259,71,3,0,4,"1:22.168",null,null
2650,259,109,22,6,5,"1:22.717",null,null
2651,259,78,6,27,6,"1:22.841",null,null
2652,259,49,15,30,7,"1:23.119",null,null
2653,259,57,1,7,8,"1:23.140",null,null
2654,259,79,25,3,9,"1:23.322",null,null
2655,259,91,15,29,10,"1:23.347",null,null
2656,259,81,29,10,11,"1:23.663",null,null
2657,259,87,25,4,12,"1:23.703",null,null
2658,259,84,1,8,13,"1:23.858",null,null
2659,259,94,18,23,14,"1:24.078",null,null
2660,259,105,18,24,15,"1:24.276",null,null
2661,259,104,29,9,16,"1:24.472",null,null
2662,259,103,27,25,17,"1:24.678",null,null
2663,259,100,33,20,18,"1:24.852",null,null
2664,259,44,27,26,19,"1:24.996",null,null
2665,259,65,32,12,20,"1:25.114",null,null
2666,259,110,17,15,21,"1:25.234",null,null
2667,259,83,32,11,22,"1:25.295",null,null
2668,259,106,33,19,23,"1:25.991",null,null
2669,259,101,31,31,24,"1:26.817",null,null
2670,259,92,30,34,25,"1:27.143",null,null
2671,259,107,31,32,26,"1:27.584",null,null
2672,259,108,30,33,27,"1:27.881",null,null
2673,259,22,17,14,28,null,null,null
2674,261,30,22,5,1,"1:21.908",null,null
2675,261,71,3,0,2,"1:22.559",null,null
2676,261,57,1,7,3,"1:22.660",null,null
2677,261,109,22,6,4,"1:22.983",null,null
2678,261,22,17,14,5,"1:23.594",null,null
2679,261,55,6,27,6,"1:23.700",null,null
2680,261,77,6,28,7,"1:23.715",null,null
2681,261,84,1,8,8,"1:23.763",null,null
2682,261,14,3,2,9,"1:23.782",null,null
2683,261,79,25,3,10,"1:23.969",null,null
2684,261,87,25,4,11,"1:23.981",null,null
