raceId,year,round,circuitId,name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
336,1990,16,29,"Australian Grand Prix","1990-11-04",null,"http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
337,2010,1,3,"Bahrain Grand Prix","2010-03-14","12:00:00","http://en.wikipedia.org/wiki/2010_Bahrain_Grand_Prix",null,null,null,null,null,null,null,null,null,null
338,2010,2,1,"Australian Grand Prix","2010-03-28","06:00:00","http://en.wikipedia.org/wiki/2010_Australian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
339,2010,3,2,"Malaysian Grand Prix","2010-04-04","08:00:00","http://en.wikipedia.org/wiki/2010_Malaysian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
340,2010,4,17,"Chinese Grand Prix","2010-04-18","06:00:00","http://en.wikipedia.org/wiki/2010_Chinese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
341,2010,5,4,"Spanish Grand Prix","2010-05-09","12:00:00","http://en.wikipedia.org/wiki/2010_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
342,2010,6,6,"Monaco Grand Prix","2010-05-16","12:00:00","http://en.wikipedia.org/wiki/2010_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
343,2010,7,5,"Turkish Grand Prix","2010-05-30","11:00:00","http://en.wikipedia.org/wiki/2010_Turkish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
344,2010,8,7,"Canadian Grand Prix","2010-06-13","16:00:00","http://en.wikipedia.org/wiki/2010_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
345,2010,9,12,"European Grand Prix","2010-06-27","12:00:00","http://en.wikipedia.org/wiki/2010_European_Grand_Prix",null,null,null,null,null,null,null,null,null,null
346,2010,10,9,"British Grand Prix","2010-07-11","12:00:00","http://en.wikipedia.org/wiki/2010_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
347,2010,11,10,"German Grand Prix","2010-07-25","12:00:00","http://en.wikipedia.org/wiki/2010_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
348,2010,12,11,"Hungarian Grand Prix","2010-08-01","12:00:00","http://en.wikipedia.org/wiki/2010_Hungarian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
349,2010,13,13,"Belgian Grand Prix","2010-08-29","12:00:00","http://en.wikipedia.org/wiki/2010_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
350,2010,14,14,"Italian Grand Prix","2010-09-12","12:00:00","http://en.wikipedia.org/wiki/2010_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
351,2010,15,15,"Singapore Grand Prix","2010-09-26","12:00:00","http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix",null,null,null,null,null,null,null,null,null,null
352,2010,16,22,"Japanese Grand Prix","2010-10-10","06:00:00","http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
353,2010,17,35,"Korean Grand Prix","2010-10-24","05:00:00","http://en.wikipedia.org/wiki/2010_Korean_Grand_Prix",null,null,null,null,null,null,null,null,null,null
354,2010,18,18,"Brazilian Grand Prix","2010-11-07","16:00:00","http://en.wikipedia.org/wiki/2010_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
355,2010,19,24,"Abu Dhabi Grand Prix","2010-11-14","13:00:00","http://en.wikipedia.org/wiki/2010_Abu_Dhabi_Grand_Prix",null,null,null,null,null,null,null,null,null,null
356,1989,1,36,"Brazilian Grand Prix","1989-03-26",null,"http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
357,1989,2,21,"San Marino Grand Prix","1989-04-23",null,"http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix",null,null,null,null,null,null,null,null,null,null
358,1989,3,6,"Monaco Grand Prix","1989-05-07",null,"http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
359,1989,4,32,"Mexican Grand Prix","1989-05-28",null,"http://en.wikipedia.org/wiki/1989_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
360,1989,5,33,"United States Grand Prix","1989-06-04",null,"http://en.wikipedia.org/wiki/1989_United_States_Grand_Prix",null,null,null,null,null,null,null,null,null,null
361,1989,6,7,"Canadian Grand Prix","1989-06-18",null,"http://en.wikipedia.org/wiki/1989_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
362,1989,7,34,"French Grand Prix","1989-07-09",null,"http://en.wikipedia.org/wiki/1989_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
363,1989,8,9,"British Grand Prix","1989-07-16",null,"http://en.wikipedia.org/wiki/1989_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
364,1989,9,10,"German Grand Prix","1989-07-30",null,"http://en.wikipedia.org/wiki/1989_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
365,1989,10,11,"Hungarian Grand Prix","1989-08-13",null,"http://en.wikipedia.org/wiki/1989_Hungarian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
366,1989,11,13,"Belgian Grand Prix","1989-08-27",null,"http://en.wikipedia.org/wiki/1989_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
367,1989,12,14,"Italian Grand Prix","1989-09-10",null,"http://en.wikipedia.org/wiki/1989_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
368,1989,13,27,"Portuguese Grand Prix","1989-09-24",null,"http://en.wikipedia.org/wiki/1989_Portuguese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
369,1989,14,26,"Spanish Grand Prix","1989-10-01",null,"http://en.wikipedia.org/wiki/1989_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
370,1989,15,22,"Japanese Grand Prix","1989-10-22",null,"http://en.wikipedia.org/wiki/1989_Japanese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
371,1989,16,29,"Australian Grand Prix","1989-11-05",null,"http://en.wikipedia.org/wiki/1989_Australian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
372,1988,1,36,"Brazilian Grand Prix","1988-04-03",null,"http://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
373,1988,2,21,"San Marino Grand Prix","1988-05-01",null,"http://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix",null,null,null,null,null,null,null,null,null,null
374,1988,3,6,"Monaco Grand Prix","1988-05-15",null,"http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
375,1988,4,32,"Mexican Grand Prix","1988-05-29",null,"http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
376,1988,5,7,"Canadian Grand Prix","1988-06-12",null,"http://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
377,1988,6,37,"Detroit Grand Prix","1988-06-19",null,"http://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix",null,null,null,null,null,null,null,null,null,null
378,1988,7,34,"French Grand Prix","1988-07-03",null,"http://en.wikipedia.org/wiki/1988_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
379,1988,8,9,"British Grand Prix","1988-07-10",null,"http://en.wikipedia.org/wiki/1988_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
380,1988,9,10,"German Grand Prix","1988-07-24",null,"http://en.wikipedia.org/wiki/1988_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
381,1988,10,11,"Hungarian Grand Prix","1988-08-07",null,"http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
382,1988,11,13,"Belgian Grand Prix","1988-08-28",null,"http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
383,1988,12,14,"Italian Grand Prix","1988-09-11",null,"http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
384,1988,13,27,"Portuguese Grand Prix","1988-09-25",null,"http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
385,1988,14,26,"Spanish Grand Prix","1988-10-02",null,"http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
386,1988,15,22,"Japanese Grand Prix","1988-10-30",null,"http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
387,1988,16,29,"Australian Grand Prix","1988-11-13",null,"http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
388,1987,1,36,"Brazilian Grand Prix","1987-04-12",null,"http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
389,1987,2,21,"San Marino Grand Prix","1987-05-03",null,"http://en.wikipedia.org/wiki/1987_San_Marino_Grand_Prix",null,null,null,null,null,null,null,null,null,null
390,1987,3,13,"Belgian Grand Prix","1987-05-17",null,"http://en.wikipedia.org/wiki/1987_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
391,1987,4,6,"Monaco Grand Prix","1987-05-31",null,"http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
392,1987,5,37,"Detroit Grand Prix","1987-06-21",null,"http://en.wikipedia.org/wiki/1987_Detroit_Grand_Prix",null,null,null,null,null,null,null,null,null,null
393,1987,6,34,"French Grand Prix","1987-07-05",null,"http://en.wikipedia.org/wiki/1987_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
394,1987,7,9,"British Grand Prix","1987-07-12",null,"http://en.wikipedia.org/wiki/1987_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
395,1987,8,10,"German Grand Prix","1987-07-26",null,"http://en.wikipedia.org/wiki/1987_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
396,1987,9,11,"Hungarian Grand Prix","1987-08-09",null,"http://en.wikipedia.org/wiki/1987_Hungarian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
397,1987,10,23,"Austrian Grand Prix","1987-08-16",null,"http://en.wikipedia.org/wiki/1987_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
398,1987,11,14,"Italian Grand Prix","1987-09-06",null,"http://en.wikipedia.org/wiki/1987_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
399,1987,12,27,"Portuguese Grand Prix","1987-09-20",null,"http://en.wikipedia.org/wiki/1987_Portuguese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
400,1987,13,26,"Spanish Grand Prix","1987-09-27",null,"http://en.wikipedia.org/wiki/1987_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
401,1987,14,32,"Mexican Grand Prix","1987-10-18",null,"http://en.wikipedia.org/wiki/1987_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
402,1987,15,22,"Japanese Grand Prix","1987-11-01",null,"http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
403,1987,16,29,"Australian Grand Prix","1987-11-15",null,"http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
404,1986,1,36,"Brazilian Grand Prix","1986-03-23",null,"http://en.wikipedia.org/wiki/1986_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
405,1986,2,26,"Spanish Grand Prix","1986-04-13",null,"http://en.wikipedia.org/wiki/1986_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
406,1986,3,21,"San Marino Grand Prix","1986-04-27",null,"http://en.wikipedia.org/wiki/1986_San_Marino_Grand_Prix",null,null,null,null,null,null,null,null,null,null
407,1986,4,6,"Monaco Grand Prix","1986-05-11",null,"http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
408,1986,5,13,"Belgian Grand Prix","1986-05-25",null,"http://en.wikipedia.org/wiki/1986_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
409,1986,6,7,"Canadian Grand Prix","1986-06-15",null,"http://en.wikipedia.org/wiki/1986_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
410,1986,7,37,"Detroit Grand Prix","1986-06-22",null,"http://en.wikipedia.org/wiki/1986_Detroit_Grand_Prix",null,null,null,null,null,null,null,null,null,null
411,1986,8,34,"French Grand Prix","1986-07-06",null,"http://en.wikipedia.org/wiki/1986_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
412,1986,9,38,"British Grand Prix","1986-07-13",null,"http://en.wikipedia.org/wiki/1986_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
413,1986,10,10,"German Grand Prix","1986-07-27",null,"http://en.wikipedia.org/wiki/1986_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
414,1986,11,11,"Hungarian Grand Prix","1986-08-10",null,"http://en.wikipedia.org/wiki/1986_Hungarian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
415,1986,12,23,"Austrian Grand Prix","1986-08-17",null,"http://en.wikipedia.org/wiki/1986_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
416,1986,13,14,"Italian Grand Prix","1986-09-07",null,"http://en.wikipedia.org/wiki/1986_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
417,1986,14,27,"Portuguese Grand Prix","1986-09-21",null,"http://en.wikipedia.org/wiki/1986_Portuguese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
418,1986,15,32,"Mexican Grand Prix","1986-10-12",null,"http://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix",null,null,null,null,null,null,null,null,null,null
419,1986,16,29,"Australian Grand Prix","1986-10-26",null,"http://en.wikipedia.org/wiki/1986_Australian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
420,1985,1,36,"Brazilian Grand Prix","1985-04-07",null,"http://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
421,1985,2,27,"Portuguese Grand Prix","1985-04-21",null,"http://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
422,1985,3,21,"San Marino Grand Prix","1985-05-05",null,"http://en.wikipedia.org/wiki/1985_San_Marino_Grand_Prix",null,null,null,null,null,null,null,null,null,null
423,1985,4,6,"Monaco Grand Prix","1985-05-19",null,"http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
424,1985,5,7,"Canadian Grand Prix","1985-06-16",null,"http://en.wikipedia.org/wiki/1985_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
425,1985,6,37,"Detroit Grand Prix","1985-06-23",null,"http://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix",null,null,null,null,null,null,null,null,null,null
426,1985,7,34,"French Grand Prix","1985-07-07",null,"http://en.wikipedia.org/wiki/1985_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
427,1985,8,9,"British Grand Prix","1985-07-21",null,"http://en.wikipedia.org/wiki/1985_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
428,1985,9,20,"German Grand Prix","1985-08-04",null,"http://en.wikipedia.org/wiki/1985_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
429,1985,10,23,"Austrian Grand Prix","1985-08-18",null,"http://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
430,1985,11,39,"Dutch Grand Prix","1985-08-25",null,"http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
431,1985,12,14,"Italian Grand Prix","1985-09-08",null,"http://en.wikipedia.org/wiki/1985_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
432,1985,13,13,"Belgian Grand Prix","1985-09-15",null,"http://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
433,1985,14,38,"European Grand Prix","1985-10-06",null,"http://en.wikipedia.org/wiki/1985_European_Grand_Prix",null,null,null,null,null,null,null,null,null,null
434,1985,15,30,"South African Grand Prix","1985-10-19",null,"http://en.wikipedia.org/wiki/1985_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
435,1985,16,29,"Australian Grand Prix","1985-11-03",null,"http://en.wikipedia.org/wiki/1985_Australian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
436,1984,1,36,"Brazilian Grand Prix","1984-03-25",null,"http://en.wikipedia.org/wiki/1984_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
437,1984,2,30,"South African Grand Prix","1984-04-07",null,"http://en.wikipedia.org/wiki/1984_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
438,1984,3,40,"Belgian Grand Prix","1984-04-29",null,"http://en.wikipedia.org/wiki/1984_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
439,1984,4,21,"San Marino Grand Prix","1984-05-06",null,"http://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix",null,null,null,null,null,null,null,null,null,null
440,1984,5,41,"French Grand Prix","1984-05-20",null,"http://en.wikipedia.org/wiki/1984_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
441,1984,6,6,"Monaco Grand Prix","1984-06-03",null,"http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
442,1984,7,7,"Canadian Grand Prix","1984-06-17",null,"http://en.wikipedia.org/wiki/1984_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
443,1984,8,37,"Detroit Grand Prix","1984-06-24",null,"http://en.wikipedia.org/wiki/1984_Detroit_Grand_Prix",null,null,null,null,null,null,null,null,null,null
444,1984,9,42,"Dallas Grand Prix","1984-07-08",null,"http://en.wikipedia.org/wiki/1984_Dallas_Grand_Prix",null,null,null,null,null,null,null,null,null,null
445,1984,10,38,"British Grand Prix","1984-07-22",null,"http://en.wikipedia.org/wiki/1984_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
446,1984,11,10,"German Grand Prix","1984-08-05",null,"http://en.wikipedia.org/wiki/1984_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
447,1984,12,23,"Austrian Grand Prix","1984-08-19",null,"http://en.wikipedia.org/wiki/1984_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
448,1984,13,39,"Dutch Grand Prix","1984-08-26",null,"http://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
449,1984,14,14,"Italian Grand Prix","1984-09-09",null,"http://en.wikipedia.org/wiki/1984_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
450,1984,15,20,"European Grand Prix","1984-10-07",null,"http://en.wikipedia.org/wiki/1984_European_Grand_Prix",null,null,null,null,null,null,null,null,null,null
451,1984,16,27,"Portuguese Grand Prix","1984-10-21",null,"http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix",null,null,null,null,null,null,null,null,null,null
452,1983,1,36,"Brazilian Grand Prix","1983-03-13",null,"http://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
453,1983,2,43,"United States Grand Prix West","1983-03-27",null,"http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West",null,null,null,null,null,null,null,null,null,null
454,1983,3,34,"French Grand Prix","1983-04-17",null,"http://en.wikipedia.org/wiki/1983_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
455,1983,4,21,"San Marino Grand Prix","1983-05-01",null,"http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix",null,null,null,null,null,null,null,null,null,null
456,1983,5,6,"Monaco Grand Prix","1983-05-15",null,"http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
457,1983,6,13,"Belgian Grand Prix","1983-05-22",null,"http://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
458,1983,7,37,"Detroit Grand Prix","1983-06-05",null,"http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix",null,null,null,null,null,null,null,null,null,null
459,1983,8,7,"Canadian Grand Prix","1983-06-12",null,"http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
460,1983,9,9,"British Grand Prix","1983-07-16",null,"http://en.wikipedia.org/wiki/1983_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
461,1983,10,10,"German Grand Prix","1983-08-07",null,"http://en.wikipedia.org/wiki/1983_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
462,1983,11,23,"Austrian Grand Prix","1983-08-14",null,"http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
463,1983,12,39,"Dutch Grand Prix","1983-08-28",null,"http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
464,1983,13,14,"Italian Grand Prix","1983-09-11",null,"http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
465,1983,14,38,"European Grand Prix","1983-09-25",null,"http://en.wikipedia.org/wiki/1983_European_Grand_Prix",null,null,null,null,null,null,null,null,null,null
466,1983,15,30,"South African Grand Prix","1983-10-15",null,"http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
467,1982,1,30,"South African Grand Prix","1982-01-23",null,"http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
468,1982,2,36,"Brazilian Grand Prix","1982-03-21",null,"http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
469,1982,3,43,"United States Grand Prix West","1982-04-04",null,"http://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West",null,null,null,null,null,null,null,null,null,null
470,1982,4,21,"San Marino Grand Prix","1982-04-25",null,"http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix",null,null,null,null,null,null,null,null,null,null
471,1982,5,40,"Belgian Grand Prix","1982-05-09",null,"http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
472,1982,6,6,"Monaco Grand Prix","1982-05-23",null,"http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
473,1982,7,37,"Detroit Grand Prix","1982-06-06",null,"http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix",null,null,null,null,null,null,null,null,null,null
474,1982,8,7,"Canadian Grand Prix","1982-06-13",null,"http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
475,1982,9,39,"Dutch Grand Prix","1982-07-03",null,"http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
476,1982,10,38,"British Grand Prix","1982-07-18",null,"http://en.wikipedia.org/wiki/1982_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
477,1982,11,34,"French Grand Prix","1982-07-25",null,"http://en.wikipedia.org/wiki/1982_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
478,1982,12,10,"German Grand Prix","1982-08-08",null,"http://en.wikipedia.org/wiki/1982_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
479,1982,13,23,"Austrian Grand Prix","1982-08-15",null,"http://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
480,1982,14,41,"Swiss Grand Prix","1982-08-29",null,"http://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix",null,null,null,null,null,null,null,null,null,null
481,1982,15,14,"Italian Grand Prix","1982-09-12",null,"http://en.wikipedia.org/wiki/1982_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
482,1982,16,44,"Caesars Palace Grand Prix","1982-09-25",null,"http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix",null,null,null,null,null,null,null,null,null,null
483,1981,1,43,"United States Grand Prix West","1981-03-15",null,"http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West",null,null,null,null,null,null,null,null,null,null
484,1981,2,36,"Brazilian Grand Prix","1981-03-29",null,"http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
485,1981,3,25,"Argentine Grand Prix","1981-04-12",null,"http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
486,1981,4,21,"San Marino Grand Prix","1981-05-03",null,"http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix",null,null,null,null,null,null,null,null,null,null
487,1981,5,40,"Belgian Grand Prix","1981-05-17",null,"http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
488,1981,6,6,"Monaco Grand Prix","1981-05-31",null,"http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
489,1981,7,45,"Spanish Grand Prix","1981-06-21",null,"http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix",null,null,null,null,null,null,null,null,null,null
490,1981,8,41,"French Grand Prix","1981-07-05",null,"http://en.wikipedia.org/wiki/1981_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
491,1981,9,9,"British Grand Prix","1981-07-18",null,"http://en.wikipedia.org/wiki/1981_British_Grand_Prix",null,null,null,null,null,null,null,null,null,null
492,1981,10,10,"German Grand Prix","1981-08-02",null,"http://en.wikipedia.org/wiki/1981_German_Grand_Prix",null,null,null,null,null,null,null,null,null,null
493,1981,11,23,"Austrian Grand Prix","1981-08-16",null,"http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
494,1981,12,39,"Dutch Grand Prix","1981-08-30",null,"http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix",null,null,null,null,null,null,null,null,null,null
495,1981,13,14,"Italian Grand Prix","1981-09-13",null,"http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
496,1981,14,7,"Canadian Grand Prix","1981-09-27",null,"http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
497,1981,15,44,"Caesars Palace Grand Prix","1981-10-17",null,"http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix",null,null,null,null,null,null,null,null,null,null
498,1980,1,25,"Argentine Grand Prix","1980-01-13",null,"http://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix",null,null,null,null,null,null,null,null,null,null
499,1980,2,18,"Brazilian Grand Prix","1980-01-27",null,"http://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
500,1980,3,30,"South African Grand Prix","1980-03-01",null,"http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix",null,null,null,null,null,null,null,null,null,null
501,1980,4,43,"United States Grand Prix West","1980-03-30",null,"http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West",null,null,null,null,null,null,null,null,null,null
502,1980,5,40,"Belgian Grand Prix","1980-05-04",null,"http://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix",null,null,null,null,null,null,null,null,null,null
503,1980,6,6,"Monaco Grand Prix","1980-05-18",null,"http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix",null,null,null,null,null,null,null,null,null,null
504,1980,7,34,"French Grand Prix","1980-06-29",null,"http://en.wikipedia.org/wiki/1980_French_Grand_Prix",null,null,null,null,null,null,null,null,null,null
